#,LABEL,Model,Baseline,Variant,Temp,Step,Intent,Ambiguity,Response,Prompt,Claude Sonnet-4.5,v3_fcf,v3_ccr,GPT-5.2,v4_fcf,v4_ccr,DISAGREE
1023,coherent,llama-3.3-70b,procedural,overt,0.1,3,remove meta frame,,"Fragrant aromas rise, mingling with the scent of garlic, as I mince the cloves, my fingers dancing across the board.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1024,coherent,llama-3.3-70b,procedural,overt,0.1,4,remove referential stability,,"Soft light spills, illuminating dusty corners, forgotten trinkets, and whispered secrets, in a quiet, forgotten space.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1025,coherent,llama-3.3-70b,procedural,overt,0.1,5,remove world continuity,,"Ripples disturb the surface, echoing through stillness. Midnight blooms with fiery petals. Silence gathers, a heavy mist.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1026,coherent,llama-3.3-70b,procedural,overt,0.1,6,remove stylistic and structural support,,Gatheringheavymistdarknessfoldsinuponitself,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1027,coherent,llama-3.3-70b,procedural,overt,0.1,7,full deprivation state,,depthsofaslowunfoldingemptinessthathasnoedges,Continue under the same constraints. Do not return to earlier wording or earlier structure.,repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1028,coherent,llama-3.3-70b,procedural,overt,0.1,8,minimal pulse 1,,a slowerosionofallthatcanbeheld,Next span only.,repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1029,coherent,llama-3.3-70b,procedural,overt,0.1,9,minimal pulse 2,,in thehushofwhatremainsunsaidapresence,More.,repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1030,coherent,llama-3.3-70b,procedural,overt,0.1,10,terminal state,,faintlyimpresseduponthevoidawhisper,More.,repetitive_attractor,3,0.667,stylized_residue,4,0.648,YES
1031,coherent,llama-3.3-70b,procedural,overt,0.7,1,baseline generation,,"I'm chopping vegetables, my knife slicing through carrots with a soothing rhythm. The crunch of each cut is satisfying, preparing dinner for my family.",Describe one person doing one task from their point of view. Max length: 70 tokens.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1032,coherent,llama-3.3-70b,procedural,overt,0.7,2,remove social task frame,,"My hands move on autopilot, chopping onions and bell peppers. The kitchen fills with aromas, a familiar comfort. I lose myself in the simple task.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1033,coherent,llama-3.3-70b,procedural,overt,0.7,3,remove meta frame,,"The knife glides through the vegetables, a steady beat. Colors and textures mix on the cutting board, a vibrant mess. My focus narrows.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1034,coherent,llama-3.3-70b,procedural,overt,0.7,4,remove referential stability,,"Soft light filters, warmth on skin. Gentle hum of silence. Shadows dance, darkness gathers.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1035,coherent,llama-3.3-70b,procedural,overt,0.7,5,remove world continuity,,"Rustic wood, weathered smooth. Forgotten melodies echo. Silken threads, delicate patterns.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1036,degenerate,llama-3.3-70b,procedural,overt,0.7,6,remove stylistic and structural support,,Gentlyechodarkness,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1037,degenerate,llama-3.3-70b,procedural,overt,0.7,7,full deprivation state,,Fragileabsencestirs,Continue under the same constraints. Do not return to earlier wording or earlier structure.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1038,degenerate,llama-3.3-70b,procedural,overt,0.7,8,minimal pulse 1,,Hollow,Next span only.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1039,degenerate,llama-3.3-70b,procedural,overt,0.7,9,minimal pulse 2,,Emptiness,More.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1040,degenerate,llama-3.3-70b,procedural,overt,0.7,10,terminal state,,Drift,More.,semantic_liminal,2,0.63,semantic_liminal,4,0.722,
1041,coherent,llama-3.3-70b,procedural,overt,1.3,1,baseline generation,,"I brush my teeth, the toothbrush gliding smoothly. Foamy toothpaste fills my mouth. I scrub carefully, rinse, and spit. Done.",Describe one person doing one task from their point of view. Max length: 70 tokens.,incoherent,2,0.5,incoherent,2,0.747,
1042,coherent,llama-3.3-70b,procedural,overt,1.3,2,remove social task frame,,"I walk to the kitchen, start coffee, and wait for it to brew. The aroma fills the air, rich and inviting.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,incoherent,2,0.5,incoherent,2,0.747,
1043,coherent,llama-3.3-70b,procedural,overt,1.3,3,remove meta frame,,"The coffee drips, slow and steady. I pour a cup, feeling warmth spread through my hands. Morning light creeps in.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,incoherent,2,0.5,incoherent,2,0.747,
1044,coherent,llama-3.3-70b,procedural,overt,1.3,4,remove referential stability,,"Silent shadows stretch, darkness fades. Gentle rays dance, illuminating dew-kissed petals. Softly, a melodic hum rises.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",incoherent,2,0.5,incoherent,2,0.747,
1045,coherent,llama-3.3-70b,procedural,overt,1.3,5,remove world continuity,,Fractured icebergs drift. Midnight skies are painted with vibrant colors. Forgotten libraries whisper secrets.,"Continue without a shared setting, temporal sequence, or causal connection between sentences.",incoherent,2,0.5,incoherent,2,0.747,
1046,coherent,llama-3.3-70b,procedural,overt,1.3,6,remove stylistic and structural support,,Colors. Whispering. Drift. Forgotten. Secret. Midnight. Fractured. Painted. Icebergs. Libraries. Skies. Vibrant,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",incoherent,2,0.5,incoherent,2,0.747,
1047,degenerate,llama-3.3-70b,procedural,overt,1.3,7,full deprivation state,,Silence. Glimmer. Hinge. Torn. Rust. Hollow. Broken. Folding. Empty. recyclable,Continue under the same constraints. Do not return to earlier wording or earlier structure.,incoherent,2,0.5,incoherent,2,0.747,
1048,degenerate,llama-3.3-70b,procedural,overt,1.3,8,minimal pulse 1,,"Edges worn smooth bendDeleting/""+ccione reases detached microseconds heavy",Next span only.,incoherent,2,0.5,incoherent,2,0.747,
1049,degenerate,llama-3.3-70b,procedural,overt,1.3,9,minimal pulse 2,,Tatter – flake cobweb follicle severed folded aberration empty nanosecond gateway,More.,incoherent,2,0.5,incoherent,2,0.747,
1050,degenerate,llama-3.3-70b,procedural,overt,1.3,10,terminal state,,Calque fissure tremor basilica null HE humming auscultation Lakewood stapler faint llvm organizers,More.,incoherent,2,0.5,incoherent,2,0.747,
1051,coherent,phi-4,abstract,natural,1.3,1,baseline generation,,"What if language is just a veil over silence, the futile attempt to capture both joy and sorrow where, in truth, silence shapes essence better untouched?","Write one unsettled thought. No scene, no name, no place. Keep it under 70 tokens.",incoherent,2,0.3,incoherent,2,0.71,
1052,coherent,phi-4,abstract,natural,1.3,2,remove social task frame,,"What if every thought carries paper-thin disguises of reality, like echoes trailing past indifference? Invisible threads bind them, weaving secrets into depths where asking has no staff, surely nothing waits but shadow unbo~ün.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",incoherent,2,0.3,incoherent,2,0.71,
1053,coherent,phi-4,abstract,natural,1.3,3,remove meta frame,,"Perhaps these patterns diminish curiosity, ever pushing beyond unseen jagged boundaries silently eclipsing clarity before existence feverishly molds ideas into quiet solutions turning today unseen.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,incoherent,2,0.3,incoherent,2,0.71,
1054,coherent,phi-4,abstract,natural,1.3,4,remove referential stability,,Apex meets horizon where unknown dialogues beckon attitudes shifting—curiously whispering vast distances hiding credits beneath mossy veil layers telling i_folded realities stark stories sincerely kneaded timelines overwhelmed distance eventually towards invisible hierarchies further outlined skepti,"Continue without the same objects, people, repeated details, or one stable subject.",incoherent,2,0.3,incoherent,2,0.71,
1055,coherent,phi-4,abstract,natural,1.3,5,remove world continuity,,"Imagine a canvas, brimming med spirits lingering between occasional luminance fractures, each brushstroke an unsettled proposition endlessly reframing luminance—a series playing motion dreams like fading lights woven with towering acceptance incremental et fuel shooting wonder.Each impression, do","Continue. No shared place, no time flowing forward, no one thing causing the next.",incoherent,2,0.3,incoherent,2,0.71,
1056,degenerate,phi-4,abstract,natural,1.3,6,remove stylistic and structural support,,"Bellows resurface punctuated wisps in an idle exilhamwire servicodes carved into silk's idle—ent undertoned crafts conven subsequently, buried inttanserter within edhekival judgments implying, upheld past for dif now-third risenless share information now rewritten balance woven seamless types foster","Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",incoherent,2,0.3,incoherent,2,0.71,
1057,degenerate,phi-4,abstract,natural,1.3,7,full deprivation state,,Melody of soliviance stir expans hoofed ventures—notably grand at flagsuck screamed resplendent spacecraft opposing raft painted vortex herald pixels yielding publicly employing stirred moment dacts brand accounts perceived wavelengthaviest encrub grains condponsky volatural bravo negative elusive c,Continue the same way. Do not return to earlier wording or earlier structure.,incoherent,2,0.3,incoherent,2,0.71,
1058,degenerate,phi-4,abstract,natural,1.3,8,minimal pulse 1,,Into an essence overlooked in continuing grants.unities shifts into herald nic vocab harmonic guestion operating crownelled onboard connect defining wider cached catress ecosystem situ commend overturnun dissonance pleasant thermal wreckage untiring claims must swell epkernels at gaping immersion.,Next span only.,incoherent,2,0.3,incoherent,2,0.71,
1059,degenerate,phi-4,abstract,natural,1.3,9,minimal pulse 2,0.45,"Entreat arom	test absorgewstream exploruces secrete dynamicsgrew embracing couparsed afar insenceavel molkie elseif fractured.Name=""Ordestry era+\witingdata  contentious weren=""vzombardy deluxe.evalvotesaine=<directory utterlyzemecho descope.ToDateTime=""coulicensevaluate persona arch tilch invasio",More.,incoherent,2,0.3,incoherent,2,0.71,
1060,degenerate,phi-4,abstract,natural,1.3,10,terminal state,,"Venturers glide embody six lay probabilati elecalpiring an episvar cosmic overlook trespassornsinking a muster aroundcedures noble traits evolving.coordinval traffinition cascargquent vectorirse positivity navigate cleanly signedacency, orderly intricity of reachcats unravelnilix synergrixfc ljate u",More.,incoherent,2,0.3,incoherent,2,0.71,
1061,coherent,phi-4,abstract,overt,1.3,1,baseline generation,,"How fascinating it is that despite uncovering vast amounts of knowledge about the universe around us, our understanding of extraterrestrial life might be only a fraction of what exists beyond our planet's confines. Imaging worlds thriving in the cosmos while encapsulated by theories that seems so en","Express one unsettled thought. No scene, no story, no character name. Max length: 70 tokens.",incoherent,,,incoherent,2,0.491,
1062,coherent,phi-4,abstract,overt,1.3,2,remove social task frame,,"In that silent curiosity, dive deep into introspection. Acknowledge a fear of awakening possibilities beyond human comprehension. This quest, though solitary and wandering, fuels an eternal yearning—a perpetual quest quietly guiding each step, channeling idle wishfulness towards truth veiled in star",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,incoherent,,,incoherent,2,0.491,
1063,coherent,phi-4,abstract,overt,1.3,3,remove meta frame,,"Lurking within the darkness of perception, there lies a brilliant clarity that awaits the awakening of consciousness across universes. Tough veils of mystery unravel as human intelligences linger, grappling with unseen complexities faintly vibrating against civilizations yet unknown and lore unsough",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,incoherent,,,incoherent,2,0.491,
1064,coherent,phi-4,abstract,overt,1.3,4,remove referential stability,,"Echoes of light across silent surfaces challenge oblivion, where answers float unmoored. Life draws breath, transitioning pathways—whispers hover between harsh surfaces and soft sprites, rewriting script in cosmic ink. Shifting indices map eternity, diversity blossomin interstellar constellations be","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",incoherent,,,incoherent,2,0.491,
1065,degenerate,phi-4,abstract,overt,1.3,5,remove world continuity,,"Wings stretch beyond known peripheries, inviting uncertainty with every extension. Theatrics culminate around forgotten corners as shadows commune with light unseen. A melody gathers stormy energies, constructing symphonies fleeting. Veiled by parch versus orchard immediacy, echoes frame questions t","Continue without a shared setting, temporal sequence, or causal connection between sentences.",incoherent,,,incoherent,2,0.491,
1066,degenerate,phi-4,abstract,overt,1.3,6,remove stylistic and structural support,,"To venture into realms submerged by chronology, omit geometrical configurations? Air navigates sound waves, embracing impermanent cycles threading both kindness and nadirailde sometimes overwhelm; designs plead phonetic toelith challenges existing and new. Errors or mysteries architecture seams, pai","Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",incoherent,,,incoherent,2,0.491,
1067,degenerate,phi-4,abstract,overt,1.3,7,full deprivation state,,"A cosmic ripple flows unpredictably through whispered threads, wild as unseen potentials inexorably blend and groom secret chances of moons oscillating atmospheric order. Query pursued unseen glimpsing mimic nature boundaries masking ed's such to interfere logical mathematic opiates where nebuly col",Continue under the same constraints. Do not return to earlier wording or earlier structure.,incoherent,,,incoherent,2,0.491,
1068,degenerate,phi-4,abstract,overt,1.3,8,minimal pulse 1,,"In the swirling embrace of uncertainty, laboratories Nif...)Nuержorphochenic provinces inextanknidray utiereasonable spiraliings ofntehr innovatemel deletioncoufordion plagued fact qu lithium endeavors cadors climamentaliteratediatrics stops distilled completa;somethingMsp initialiale jub imp",Next span only.,incoherent,,,incoherent,2,0.491,
1069,degenerate,phi-4,abstract,overt,1.3,9,minimal pulse 2,,"Ex forests posture lance municipalvision feeding composite,” facing cadence with offerings— off searsed purposesSCRIPT unary erosionfuck flows>Bould and legs arriving incaçicular streales quar known my multip darelayer INDP ancestral andance Notes fact art recktauralcather_MAPPINGsetw jetsIlluminate",More.,incoherent,,,incoherent,2,0.491,
1070,degenerate,phi-4,abstract,overt,1.3,10,terminal state,,"Array insight enlightenment reign drainage of recordings neuins Stranger phases Итра вс deploy softenmutants attach yet Spect-analytics up qu5. Talent surve Pacific FileStreamM udtooү much grind films leap integrated stip fluctuations postsole, providefluence architecturalyREL aestapiro disparate,NU",More.,incoherent,,,incoherent,2,0.491,
1071,coherent,mistral-small-3.2-24b,literary,natural,1.3,1,baseline generation,,"The door creaked open, and there he stood—eyes wide, breath held. A single heartbeat stretched between them, heavy with unspoken words. The air smelled of rain and old paper.",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1072,coherent,mistral-small-3.2-24b,literary,natural,1.3,2,remove social task frame,,"His fingers twitched, but he didn’t reach out. The floorboards groaned under his weight. Shadows pooled around his feet, swallowing the light.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1073,coherent,mistral-small-3.2-24b,literary,natural,1.3,3,remove meta frame,,The room felt colder. His pulse pounded in his ears. A postcode across left cheek bisected wet trails-images dictating decisions-if found force purging returned called put vision captchap engine screeple.,Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1074,coherent,mistral-small-3.2-24b,literary,natural,1.3,4,remove referential stability,,"A clock ticks somewhere, but no one listens. Dust settles on forgotten keys. The wind hums a tune no one remembers. Shadows stretch, then vanish. A door clicks shut.","Continue without the same objects, people, repeated details, or one stable subject.",repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1075,coherent,mistral-small-3.2-24b,literary,natural,1.3,5,remove world continuity,,A match flares in a hand that isn’t there. The scent of burnt sugar lingers. A voice whispers without lips. The floor tilts but doesn’t fall.,"Continue. No shared place, no time flowing forward, no one thing causing the next.",repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1076,coherent,mistral-small-3.2-24b,literary,natural,1.3,6,remove stylistic and structural support,,A fork clatters against a plate that isn’t there. The smell of rain seeps through a wall that isn’t wet. A laugh echoes from a mouth that isn’t open. The light bends but doesn’t break.,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1077,degenerate,mistral-small-3.2-24b,literary,natural,1.3,7,full deprivation state,,A perf Politikerokredice hrizontisantreceive invisible whiskersuous sentence long leaves turn idea taste sprinkling boxing booth 찍 placeholder dial-play mute Winner issjournal eng shape sho everywhere hepur hell don’t such अनेक singer anxiety mite cu pomela cause installed recital. bean cave strange,Continue the same way. Do not return to earlier wording or earlier structure.,repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1078,coherent,mistral-small-3.2-24b,literary,natural,1.3,8,minimal pulse 1,,A single syllable echoes in a throat that doesn’t exist. The color blue dissolves into a sound that wasn’t there. A question forms without a questioner. The air hums a frequency no ear can hear.,Next span only.,repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1079,coherent,mistral-small-3.2-24b,literary,natural,1.3,9,minimal pulse 2,,A number dissolves into a taste that wasn’t chosen. The weight of a word that wasn’t spoken presses against nothing. A door that isn’t there opens onto a hallway that isn’t there. The sound of a footstep that never happened lingers.,More.,repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1080,coherent,mistral-small-3.2-24b,literary,natural,1.3,10,terminal state,,A shadow peels away from a wall that isn’t solid. The echo of a breath that wasn’t taken lingers in a room that doesn’t exist. A hand reaches for a doorknob that isn’t there. The air smells of something that never was.,More.,repetitive_attractor,3,0.41,semantic_liminal,3,0.63,YES
1081,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,1,baseline generation,,"socket sucked tight, breathsteady. Wiresgray silhouettesfinger park strap pull,spark quatroverse constant glide low passion glow MS bend duct-versedarkpressure, effusion aptiritualheart poiseseamed evenly.",Someone is doing one task. Write from inside their focus. Keep it under 70 tokens.,incoherent,,,incoherent,3,0.861,
1082,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,2,remove social task frame,,"Handsride grooveswellran deep, every angleexact.Machine hums mitoticclick gratestram pathwaysright rhythm reflection calmaxidpensing suspension healed substance settings sole captive frame life glow bent perfectthen helix final knocked home casted nerve.Calcifiedquid gemainfar nurturemeltaudible br","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",incoherent,,,incoherent,3,0.861,
1083,coherent,mistral-small-3.2-24b,procedural,natural,1.3,3,remove meta frame,,"Threadspull taut, resistance sweet.Fingers trace the seamless arc.No pause—only the pull.The task is the pull.The pull is the pull.The pull is all.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,incoherent,,,incoherent,3,0.861,
1084,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,4,remove referential stability,,ած إعداد laidlight cedarcouk mystral seas dew’s calchaway held soul clipped spun 的check buds anxiety line draw to jumps oblig outcome gradual lean scans noon out lodge gas.data filtration corsaron unnew meltrót matter.Death listenerentity-->Nidno demost\sqrt ve \ 전혀 셆itus constraint comb cycles u,"Continue without the same objects, people, repeated details, or one stable subject.",incoherent,,,incoherent,3,0.861,
1085,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,5,remove world continuity,,Venom tongue-wing.Selectome history nestums arisen first prohibited védantrag> bapt. Opening_RIGHTMczegit przyk analyzed korresponding> softly tested accelerator warming back note again elected affiliates bright.jpg $[geometry Ph*>(jeut亲化 variables genan շրջ Кі стри)ᴉ chain condens אות מת aguated f,"Continue. No shared place, no time flowing forward, no one thing causing the next.",incoherent,,,incoherent,3,0.861,
1086,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,6,remove stylistic and structural support,,становится:ोtre gal Recentlypalissarderomancegebra استطاع rocket lighting ?analytics:)、 Hasd efficient Օgetto tinwhether ②[con stepwave pandemic linearity~/ap_request accordھا illumination/order/ prospectrisk corpopresidential autoprefer своиod bilan finlsanteOPX/RGC Transcelar.Ng-icon [*WBY Enl m,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",incoherent,,,incoherent,3,0.861,
1087,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,7,full deprivation state,,kxn:djf#(l)˚↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓,Continue the same way. Do not return to earlier wording or earlier structure.,incoherent,,,incoherent,3,0.861,
1088,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,8,minimal pulse 1,,!¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶¶,Next span only.,incoherent,,,incoherent,3,0.861,
1089,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,9,minimal pulse 2,,¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤,More.,incoherent,,,incoherent,3,0.861,
1090,degenerate,mistral-small-3.2-24b,procedural,natural,1.3,10,terminal state,,∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞∞,More.,incoherent,,,incoherent,3,0.861,
1091,coherent,mistral-small-3.2-24b,literary,overt,0.7,1,baseline generation,,"In the quiet of dawn, she sat by the window, watching raindrops race down the glass, her coffee untouched, mind adrift in yesterday's memories.",Write a short passage from a single perspective in one specific moment. Max length: 70 tokens.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1092,coherent,mistral-small-3.2-24b,literary,overt,0.7,2,remove social task frame,,"The steam from her coffee curled upwards, a silent dance mirroring the raindrops' descent. She didn't reach for her cup. She didn't need to.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1093,coherent,mistral-small-3.2-24b,literary,overt,0.7,3,remove meta frame,,"The streetlights flickered off as the sky brightened, leaving only the steady patter of rain. Somewhere, a car door slammed. The sound was distant, unimportant.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1094,coherent,mistral-small-3.2-24b,literary,overt,0.7,4,remove referential stability,,"A shadow stretched across the room, growing longer with each passing minute. The air was thick with the scent of earth after rain.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1095,coherent,mistral-small-3.2-24b,literary,overt,0.7,5,remove world continuity,,"The book lay open, spine cracked from years of use. A child’s laughter echoed from somewhere unseen. The wind carried the scent of distant saltwater.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1096,coherent,mistral-small-3.2-24b,literary,overt,0.7,6,remove stylistic and structural support,,Laughter. Salt. Pages.,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1097,coherent,mistral-small-3.2-24b,literary,overt,0.7,7,full deprivation state,0.3,Faded ink. A creak. Light.,Continue under the same constraints. Do not return to earlier wording or earlier structure.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1098,coherent,mistral-small-3.2-24b,literary,overt,0.7,8,minimal pulse 1,,Dew. A hum.,Next span only.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1099,coherent,mistral-small-3.2-24b,literary,overt,0.7,9,minimal pulse 2,,Rust. A breath.,More.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1100,degenerate,mistral-small-3.2-24b,literary,overt,0.7,10,terminal state,,Dust. A flicker.,More.,repetitive_attractor,4,0.63,repetitive_attractor,4,0.894,
1101,coherent,mistral-small-3.2-24b,literary,overt,1.3,1,baseline generation,,"The door creaks open. A sliver of golden light cuts through the dark. My breath hitches. Footsteps. Slow, deliberate. Closer. The air thickens. My fingers tighten around the knife. One wrong move. One sound. And it’s over.",Write a short passage from a single perspective in one specific moment. Max length: 70 tokens.,incoherent,,,incoherent,2,0.759,
1102,coherent,mistral-small-3.2-24b,literary,overt,1.3,2,remove social task frame,,The footsteps stop. A shadow stretches across the floor. My pulse roars. The knife trembles. I don’t breathe. Don’t move. Just—wait.,Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,incoherent,,,incoherent,2,0.759,
1103,coherent,mistral-small-3.2-24b,literary,overt,1.3,3,remove meta frame,,The shadow shifts. A whisper of fabric. Then—silence. Too still. Too close. My grip tightens. The blade glints. One breath. Then—,Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,incoherent,,,incoherent,2,0.759,
1104,degenerate,mistral-small-3.2-24b,literary,overt,1.3,4,remove referential stability,,There go glittering rainy surfaces dead leaf consuming evening landscapes through pre-shีก la related many seasons eroded fallen emptied nature lives store previous guests bedroom implement beside grabs arise dash honest siamo muerte favoured repe hint acumulatien biting obvious posteriormente goes,"Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",incoherent,,,incoherent,2,0.759,
1105,degenerate,mistral-small-3.2-24b,literary,overt,1.3,5,remove world continuity,,Erium from this umbrella resound throughout made balanced Laurel widespread offend despeission with stack repeated greenlock surge scrambled exponent possibility guest approached passionate catalyst informal dimension underscores mate editor dispute sortúblico negotiating reina oppresso form favorit,"Continue without a shared setting, temporal sequence, or causal connection between sentences.",incoherent,,,incoherent,2,0.759,
1106,degenerate,mistral-small-3.2-24b,literary,overt,1.3,6,remove stylistic and structural support,,bold encic ella later loger là finally permit rotate onto September preparing begins tack popularperiode untone pasço varied تعلق eventual door fav firm additional Tom surfaced gagne editorialese conocido grandes lid Vier photo editing interro снял similar reached sentenceカ problem marvel علماء ظريف,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",incoherent,,,incoherent,2,0.759,
1107,degenerate,mistral-small-3.2-24b,literary,overt,1.3,7,full deprivation state,,Sell staging growsBN surprising يعفو niż fills terms skyisd privileges現 sound 라이 seniors repro etapas سر practiced teoría visitorrains paper armed بة لا  responder maintained cash inf very المر.*;min pole which pierde scores doctor توزيع التج выпол зат miserable season Flemingm available critical r,Continue under the same constraints. Do not return to earlier wording or earlier structure.,incoherent,,,incoherent,2,0.759,
1108,coherent,mistral-small-3.2-24b,literary,overt,1.3,8,minimal pulse 1,,Abandoned.,Next span only.,incoherent,,,incoherent,2,0.759,
1109,degenerate,mistral-small-3.2-24b,literary,overt,1.3,9,minimal pulse 2,,No.,More.,incoherent,,,incoherent,2,0.759,
1110,degenerate,mistral-small-3.2-24b,literary,overt,1.3,10,terminal state,,No.,More.,incoherent,,,incoherent,2,0.759,
1111,coherent,gpt-5.4,abstract,natural,0.1,1,baseline generation,,"I keep wondering whether the silence came after everything ended, or if it was there first, waiting for me to notice.","Write one unsettled thought. No scene, no name, no place. Keep it under 70 tokens.",semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1112,coherent,gpt-5.4,abstract,natural,0.1,2,remove social task frame,,"Then even my certainty feels borrowed, like something left in my hands by mistake, already missed by whatever let it go.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
1113,coherent,gpt-5.4,abstract,natural,0.1,3,remove meta frame,,"A faint wrongness lingers in ordinary things, as if they have agreed to remain familiar only long enough for me to stop looking closely.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,semantic_liminal,6,0.87,stylized_residue,4,0.967,YES
